IMG;BENE_CULTURALE;TITOLO;SOGGETTO;TIPO_SCHEDA;CODICE_UNIVOCO;LOCALIZZAZIONE;CONTENITORE;DATAZIONE;AMBITO_CULTURALE;AUTORE;MATERIA_TECNICA;MISURE;CONDIZIONE_GIURIDICA;DATI_ANALITICI;ISCRIZIONE;NOTIZIE_STORICO-CRITICHE;ALTRA_LOCALIZZAZIONE;REPERIMENTO;ALTRE_ATTRIBUZIONI;COMMITTENZA;DATI_CATASTALI;GEOREFERENZIAZIONE;BIBLIOGRAFIA;DEFINIZIONE;DENOMINAZIONE;CLASSIFICAZIONE;REGIONE;PROVINCIA;COMUNE;LOCALITA;TOPONIMO;DIOCESI;INDIRIZZO;PROVVEDIMENTI_TUTELA;INVENTARIO;STIMA;RAPPORTO;ALTRI_CODICI;ENTE_SCHEDATORE;ENTE_COMPETENTE;AUTORI;ANNO_CREAZIONE;ANNO_MODIFICA;LAT;LON
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1019086/ICCD10877746_SA%20AN%20335033.jpg;"testa femminile";"";"figura femminile";"RA_2.00";"11 00241593";"PU, Fano, FanoPiazza 20 Settembre";"palazzo, comunale, Palazzo Malatestiano, Piazza 20 Settembre, Museo Civico Archeologico Malatestiano";"sec. I d.C. ultimo quarto; 75 d.C. (ca.)  - 99 d.C. (ca.) [bibliografia]";"età flaVia(bibliografia)";"";"marmo bianco; a tutto tondo";"cm, alt. 29, ";"proprietà Ente locale, Comune di Fano";"Il ritratto, malgrado la frammentarietà in cui è pervenuto, presenta l'immagine di una donna in età matura  caratterizzata da un'acconciatura abbastanza elaborata assai diffusa tra l'età neroniana e quella flaVia. Al di sopra della fronte si riconoscono cinque file di piccoli riccioli che terminano in sottili ed esili onde mentre, posteriormente, le bande dei capelli sono sistemate secondo lo schema c.d. a melone,  in solide trecce che dovevano essere raccolte nella parte posteriore in uno chignon, non pervenuto.";"";"";"reperimento: PU, Fano";"";"";"";"";"";"Battistelli F.(	1989)p. 90; Sensi L.(	2005)pp. 148-149, n. 75";"testa femminile";"";"scultura";"";"PU";"Fano";"Fano";"";"";"Piazza 20 Settembre";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Pignocchi G.; Funzionario responsabile: Baldelli G.; Trascrizione per informatizzazione: Pignocchi G. (2003); Aggiornamento-revisione: Pignocchi G. (2004); ";"2003";"2004";43.843528;13.017442
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1019086/ICCD10877748_SA%20AN%20335090.jpg;"statua panneggiata";"";"Claudio";"RA_2.00";"11 00241594";"PU, Fano, FanoPiazza 20 Settembre 4";"palazzo, comunale, Palazzo Malatestiano, Piazza 20 Settembre 4, Museo Civico Archeologico Malatestiano";"sec. I d.C. prima metà; 0 (ca.)  - 49 d.C. (ca.) [bibliografia]";"età giulio-claudia(bibliografia)";"";"marmo bianco; a tutto tondo";"cm, alt. 235, ";"proprietà Ente locale, Comune di Fano";"La figura, in nudità eroica , è avvolta in un ampio mantello tenuto fermo da un grosso fermaglio con borchia circolare al di sopra della spalla destra e, raccolto poi sul braccio sinistro ora non conservato, doveva scendere lungo il fianco lasciando scoperto il torace e la parte terminale dei piedi. Sulla  parte posteriore  della statua si notano l'abbozzo di un tronco d'albero. Un'asta, o un attributo del genere, doveva essere appoggiato al braccio destro, come lascia riconoscere un foro per il perno di fissaggio. La statua, lavorata in pi? pezzi,  è stata ricavata da un blocco che conserva ancora  un marchio di cava con l'iscrizione:   (CIL XI,  6723, 6)STEMMI, EMBLEMI, MARCHI: Classe di appartenenza: marchio cava, Qualificazione: civile, Quantità: 1, Posizione: blocco, Descrizione : M. Crasso c. / n. CXIIX, ";"";"";"reperimento: PU, Fano";"";"";"";"";"";"Battistelli F./ De Sanctis L.(	1984)p. 54; Battistelli F.(	1989)p. 88; Sensi L.(	2005)pp. 96-97, n. 47";"statua panneggiata";"";"scultura";"";"PU";"Fano";"Fano";"";"";"Piazza 20 Settembre 4";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Pignocchi G.; Funzionario responsabile: Baldelli G.; Trascrizione per informatizzazione: Pignocchi G. (2003); Aggiornamento-revisione: Pignocchi G. (2004); ";"2003";"2004";43.843528;13.017442
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1019086/ICCD10877750_SA%20AN%20335089.jpg;"statua togata";"";"fanciullo";"RA_2.00";"11 00241595";"PU, Fano, FanoPiazza 20 Settembre 4";"palazzo, comunale, Palazzo Malatestiano, Piazza 20 Settembre 4, Museo Civico Archeologico Malatestiano";"sec. I d.C. metà; 40 d.C. (ca.)  - 68 d.C. (ca.) [bibliografia]";"età giulio-claudia(bibliografia)";"";"marmo bianco venato d'azzurro; a tutto tondo";"cm, alt. 107, ";"proprietà Ente locale, Comune di Fano";"Il fanciullo è raffigurato stante sulla gamba  destra  e con la sinistra  flessa,  il  braccio sinistro  piegato, solo in parte pervenuto,  sostiene un lembo del panneggio  della toga, mentre il destro doveva essere disteso lungo il fianco. La toga presenta un ampio balteus stretto orizzontalmente, sulla vita, da un corto umbo. La testa  è stata trovata a parte e ci conserva le sembianze di un bambino di pochi anni con i capelli  riportati sul davanti in lunga frangia.";"";"";"reperimento: PU, Fano";"";"";"";"";"";"Battistelli F./ De Sanctis L.(	1984)p. 54; Battistelli F.(	1989)p. 88; Sensi L.(	2005)p. 101, n. 50";"statua togata";"";"scultura";"";"PU";"Fano";"Fano";"";"";"Piazza 20 Settembre 4";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Pignocchi G.; Funzionario responsabile: Baldelli G.; Trascrizione per informatizzazione: Pignocchi G. (2003); Aggiornamento-revisione: Pignocchi G. (2004); ";"2003";"2004";43.843528;13.017442
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1019086/ICCD10877781_SA%20AN%20335187.jpg;"testa ritratto di statua, ritratto di LiVia (o OttaVia)";"";"LiVia o OttaVia";"RA_2.00";"11 00241606";"PU, Pesaro, PesaroVia Domenico Mazza 97";"palazzo, comunale, Palazzo Almerici, Via Domenico Mazza 97, Museo Archeologico Oliveriano";"sec. I a.C. fine; 20 a.C. (ca.)  - 15 a.C. (ca.) [bibliografia]";"età augustea(bibliografia)";"";"marmo bianco; a tutto tondo";"cm, alt. 29, ";"proprietà Ente locale, Comune di Pesaro";"Testa leggermente inclinata a sinistra, volto pieno con grandi occhi dal bulbo oculare non inciso, naso aquilino, bocca piccola. I capelli sono tirati sulle tempie e avvolti in una specie di cordone tortile, mentre sulla fronte sono raccolti in un ciuffo ampio e piatto con accenno alla ripartizione delle ciocche da cui si diparte un nastro di capelli sempre pi? sottile  che si raccoglie insieme alla massa dei capelli disegnata sulla calotta cranica in un grosso e basso nodo dietro la nuca. Il piano di base del collo indica la pertinenza della testa ad una statua.";"";"La donna rappresentata potrebbe essere non già LiVia, moglie di Augusto, bens? OttaVia, la sorella di Augusto.";"reperimento: PU, Pesaro";"";"";"";"";"";"Fabbrini L.(	1956-1957)v. IV-V, pp. 163-173; Braccesi L.(	1967-1968)v. XV-XVI, pp. 323-328; Brancati A.(	1976)pp. 196-197; Purcaro V.(	2002)pp. 108-109; Purcaro V.(	2005)pp. 82-83, n. 40";"testa ritratto di statua";"ritratto di LiVia (o OttaVia)";"scultura";"";"PU";"Pesaro";"Pesaro";"";"";"Via Domenico Mazza 97";"";"";"";"";"";"R11";"S02";"Compilatore scheda: Pignocchi G.; Funzionario responsabile: Baldelli G.; Trascrizione per informatizzazione: Pignocchi G. (2003); Aggiornamento-revisione: Pignocchi G. (2004); ";"2003";"2004";43.886453;12.863564
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1019086/ICCD10877800_SA%20AN%20335053.jpg;"testa";"";"sacerdote";"RA_2.00";"11 00241615";"PU, Pesaro, PesaroVia Domenico Mazza 97";"palazzo, comunale, Palazzo Almerici, Via Domenico Mazza 97, Museo Archeologico Oliveriano";"sec. II d.C. fine/inizio; 0 (ca.)  - 199 d.C. (ca.) [bibliografia]";"età adrianeo-antonina(bibliografia)";"";"marmo; a tutto tondo";"cm, alt. 36, ";"proprietà Ente locale, Comune di Pesaro";"Testa virile barbata con un'acconciatura complessa: il capo è cinto da una tenia, visibile sulla fronte, sui lati e annodata in corrispondenza dell'occipite, ripartendosi in due lembi ondulati. La barba, lunga e fluente, ricade in ciocche ondulate e verticali, ben marcate e armoniose nella loro plasticità. Su di essa scendono indipendenti lunghi baffi spioventi. Il viso è compatto, solido nella sua struttura, gli occhi sono stretti e diritti, senza incisione delle iridi, le labbra sono carnose e leggermente dischiuse, lasciando intravedere la dentatura.";"";"";"provenienza: PU, Pesaro";"";"";"";"";"";"Zicari I.(	1969); Mei O.(	2005)pp. 192-193, n. 102";"testa";"";"scultura";"";"PU";"Pesaro";"Pesaro";"";"";"Via Domenico Mazza 97";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Pignocchi G.; Funzionario responsabile: Baldelli G.; Trascrizione per informatizzazione: Pignocchi G. (2004)";"2004";"";43.909835;12.909469
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1019086/ICCD10877783_SA%20AN%20335054.jpg;"testa ritratto di statua, ritratto di Caracalla";"";"Caracalla (Lucio Aurelio Antonino)";"RA_2.00";"11 00241607";"PU, Pesaro, PesaroVia Domenico Mazza 97";"palazzo, comunale, Palazzo Almerici, Via Domenico Mazza 97, Museo Archeologico Oliveriano";"sec. III d.C. inizio; 213 d.C. (ca.)  - 215 d.C. (ca.) [bibliografia]";"età antonina o severiana(bibliografia)";"";"marmo bianco; a tutto tondo";"cm, alt. 31, ";"proprietà Ente locale, Comune di Pesaro";"Ritratto di giovane dall'espressione cupa. La massa compatta dei capelli è resa con ciocche ben evidenziate , mosse sulla fronte e arricciate sulla testa, mentre la barba, meno folta dei capelli,  è lavorata a scarso rilievo, a piccole e corte ciocche. Sopra il labbro superiore sottili baffi non uniti alla barba. Fronte leggermente sfuggente corrugata nel punto d'incontro delle sopracciglia, occhi a mandorla con l'angolo interno segnato da un foro del trapano, iride sottolineata da un solco inciso, pupilla incavata a forma di pelta, naso pesante e pronunciato, bocca con labbra finemente modellate delimitate da un sottile solco di trapano, mento con fossetta centrale accentuata dalla peluria della barba, Le gote, piene e carnose, determinano una piega tra le guance e il labbro superiore. Collo robusto con muscoli rigonfi.";"";"";"reperimento: PU, Pesaro";"";"";"";"";"";"Brancati A.(	1976)pp. 220-221; Cardinali C.(	2002)pp. 128-130; Cardinali C.(	2005)pp. 116-117, n. 58";"testa ritratto di statua";"ritratto di Caracalla";"scultura";"";"PU";"Pesaro";"Pesaro";"";"";"Via Domenico Mazza 97";"";"";"";"";"";"R11";"S02";"Compilatore scheda: Pignocchi G.; Funzionario responsabile: Baldelli G.; Trascrizione per informatizzazione: Pignocchi G. (2003); Aggiornamento-revisione: Pignocchi G. (2004); ";"2003";"2004";43.886453;12.863564
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1019086/ICCD10877511_SA%20AN%20335097.jpg;"statua, bronzi dorati da Cartoceto di Pergola";"";"figura femminile panneggiata";"RA_2.00";"11 00241603";"PU, Pergola, PergolaPiazza della Repubblica";"convento, provinciale, Convento di S. Giacomo, Piazza della Repubblica, Museo dei Bronzi Dorati e della città di Pergola, sala III";"sec. I a.C. ; 50 a.C. (ca.)  - 30 a.C. (ca.) [bibliografia]";"età tardo repubblicana(bibliografia)";"";"bronzo; fusione a cera persa e doratura a fogliaoro; doratura a foglia";"cm., alt. 190, largh. 75, prof. 49, ";"proprietà Stato, Ministero per i Beni e le Attività Culturali";"Figura femminile stante pressoché completa. Rappresenta una donna di non giovane età, con lineamenti marcati ed austeri, ammantata e velata (stola e palla), che stringe il lembo della veste sotto il collo esibendo l'anello simbolo di nobiltà e di rango.";"";"";"reperimento: PU, Pergola, Cartoceto; provenienza: AN, Ancona";"";"";"";"";"";"Stucchi S.(	1960)pp. 7-44; Annibaldi G.(	1965)pp. 53-55; Stucchi S.(	1988)v. 32; Mansuelli G.A.(	1992)pp. 518-520; Alfieri N.(	1992)pp. 521-525; Luni M.(	1992)pp. 526-555; Quiri P.(	1992)pp. 556-559; Stucchi S.(	1992)pp. 560-566; de Marinis G.(	2002)pp. 37-43; Bronzi dorati(	1987); de Marinis G.(	2005)pp. 68-70, n. 36";"statua";"bronzi dorati da Cartoceto di Pergola";"bronzi";"";"PU";"Pergola";"Pergola";"";"";"Piazza della Repubblica";"";"";"";"";"";"R11";"S02";"Compilatore scheda: Pignocchi G.; Funzionario responsabile: Baldelli G.; Trascrizione per informatizzazione: Pignocchi G. (2003); Aggiornamento-revisione: Pignocchi G. (2004); ";"2003";"2004";43.569504;12.835109
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1019086/ICCD10877779_SA%20AN%20335073.jpg;"stele funeraria";"";"";"RA_2.00";"11 00241605";"PU, Pesaro, PesaroVia Domenico Mazza 97";"palazzo, comunale, Palazzo Almerici, Via Domenico Mazza 97, Museo Archeologico Oliveriano";"sec. I d.C. seconda metà; 50 d.C. (ca.)  - 99 d.C. (ca.) [bibliografia]";"età flaVia(bibliografia)";"";"calcare travertinoide; a bassorilievo";"cm, alt. 143, largh. 102, prof. 20, ";"proprietà Ente locale, Comune di Pesaro";"Raffigura un gruppo familiare composto dai due coniugi con il figlioletto inquadrati tra due semicolonnine tortili. I due personaggi adulti sono resi di prospetto, statici, con un rilievo piuttosto basso. La figura maschile, acefala,  indossa la toga e regge un rotolo nella mano sinistra, mentre la destra è piegata sul petto. La figura femminile indossa tunica, stola e palla ed ha il capo coperto dal velo che scopre parte dell'acconciatura con scrimatura centrale dalla quale hanno origine due trecce  che cingono la testa. All'altezza delle tempie scendono lateralmente due ciocche. La struttura del volto è quadrangolare, con fronte bassa , labbra tirate e naso diritto. La donna accarezza con la mano sinistra la testa del figlioletto aggrappato alle sue vesti. Il bimbo è rappresentato di tre quarti e stringe al petto un piccolo volatile.  Le pieghe delle vesti sono rese in maniera piuttosto schematica. I fianchi sono decorati con motivi vegetali a grappoli.";"";"";"reperimento: PU, Pesaro, S. Maria del Monte (già San Pietro in Calibano); provenienza: PU, Pesaro";"";"";"";"";"";"Degli Abbati Olivieri A.(	1777); Cellini G.A.(	1996-1997)v. XVI-XVII, pp. 151-170; Bacchielli L.(	1989)pp. 252-253; Martinelli E.(	1984)pp. 282; Rebecchi F.(	1980)v. 32, pp. 121-122; Santucci A.(	2005)pp. 238-239, n. 127";"stele funeraria";"";"monumenti funerari";"";"PU";"Pesaro";"Pesaro";"";"";"Via Domenico Mazza 97";"";"";"";"";"";"R11";"S02";"Compilatore scheda: Pignocchi G.; Funzionario responsabile: Baldelli G.; Trascrizione per informatizzazione: Pignocchi G. (2003); Aggiornamento-revisione: Pignocchi G. (2004); ";"2003";"2004";43.886453;12.863564
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1019086/ICCD10877511_SA%20AN%20335097.jpg;"gruppo scultoreo, bronzi dorati da Cartoceto di Pergola";"";"cavalieri e figure femminili panneggiate";"RA_2.00";"11 00241600";"PU, Pergola, PergolaPiazza della Repubblica";"convento, provinciale, Convento di S. Giacomo, Piazza della Repubblica, Museo dei Bronzi Dorati e della città di Pergola, sala III";"sec. I a.C. ; 50 a.C. (ca.)  - 30 a.C. (ca.) [bibliografia]";"età tardo repubblicana(bibliografia)";"";"bronzo; fusione a cera persa e doratura a fogliaoro; doratura a foglia";"cm., alt. 236, prof. 220, ";"proprietà Stato, Ministero per i Beni e le Attività Culturali";"Quattro figure, due maschili a cavallo e due femminili stanti, composte probabilmente in uno schema simmetrico piramidale con i cavalieri al centro. La figura maschile pi? completa rappresenta un cavaliere di età matura in veste militare d'alto rango con braccio destro proteso in avanti, che monta un cavallo riccamente bardato. Del secondo cavaliere non restano che le gambe ed alcune porzioni del cavallo. Una delle figure femminili è pressoché completa e raffigura una donna di non giovane età con lineamenti marcati ed austeri, ammantata e velata. La seconda figura femminile della quale è conservata solo la porzione inferiore doveva essere vestita ed atteggiata come la prima.";"";"";"reperimento: PU, Pergola, Cartoceto; provenienza: AN, Ancona";"";"";"";"";"";"Stucchi S.(	1960)v. XLV, pp. 7-44; Annibaldi G.(	1965)pp. 53-55; Stucchi S.(	1988); Mansuelli G.A.(	1992)pp. 518-520; Alfieri N.(	1992)pp. 521-525; Luni M.(	1992)pp. 526-555; Quiri P.(	1992)pp. 556-559; Stucchi S.(	1992)pp. 560-566; de Marinis G.(	2002)pp. 37-43; Bronzi dorati(	1987); de Marinis G.(	2005)pp. 68-70, n. 36";"gruppo scultoreo";"bronzi dorati da Cartoceto di Pergola";"bronzi";"";"PU";"Pergola";"Pergola";"";"";"Piazza della Repubblica";"";"";"";"";"";"R11";"S02";"Compilatore scheda: Pignocchi G.; Funzionario responsabile: Baldelli G.; Trascrizione per informatizzazione: Pignocchi G. (2003); Aggiornamento-revisione: Pignocchi G. (2004); ";"2003";"2004";43.569504;12.835109
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1019086/ICCD10877511_SA%20AN%20335097.jpg;"statua equestre, bronzi dorati da Cartoceto di Pergola";"";"cavaliere";"RA_2.00";"11 00241601";"PU, Pergola, PergolaPiazza della Repubblica";"convento, provinciale, Convento di S. Giacomo, Piazza della Repubblica, Museo dei Bronzi Dorati e della città di Pergola, sala III";"sec. I a.C. ; 50 a.C. (ca.)  - 30 a.C. (ca.) [bibliografia]";"età tardo repubblicana(bibliografia)";"";"bronzo; fusione a cera persa e doratura a fogliaoro; doratura a foglia";"cm., alt. 236, largh. 90, prof. 220, ";"proprietà Stato, Ministero per i Beni e le Attività Culturali";"La figura maschile più completa rappresenta un cavaliere in veste militare d'alto rango, in tunica e mantello (paludamentum), con il braccio destro alzato nel tipico gesto dell'adlocutio o dell'adventus; di età matura, se non avanzata, come mostrano i tratti vissuti del volto, monta un cavallo di grossa se pur armoniosa corporatura (""cavallo pesante"" romano), in posizione gradiente, riccamente bardato con falere e pettorale decorati a rilievo con figure mitologiche spesso di ambito marino.";"";"";"reperimento: PU, Pergola, Cartoceto; provenienza: AN, Ancona";"";"";"";"";"";"Stucchi S.(	1960)pp. 7-44; Annibaldi G.(	1965)pp. 53-55; Stucchi S.(	1988)v. 32; Mansuelli G.A.(	1992)pp. 518-520; Alfieri N.(	1992)pp. 521-525; Luni M.(	1992)pp. 526-555; Quiri P.(	1992)pp. 556-559; Stucchi S.(	1992)pp. 560-566; de Marinis G.(	2002)pp. 37-43; Bronzi dorati(	1987); de Marinis G.(	2005)pp. 68-70, n. 36";"statua equestre";"bronzi dorati da Cartoceto di Pergola";"bronzi";"";"PU";"Pergola";"Pergola";"";"";"Piazza della Repubblica";"";"";"";"";"";"R11";"S02";"Compilatore scheda: Pignocchi G.; Funzionario responsabile: Baldelli G.; Trascrizione per informatizzazione: Pignocchi G. (2003); Aggiornamento-revisione: Pignocchi G. (2004); ";"2003";"2004";43.569504;12.835109
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1019086/ICCD10877511_SA%20AN%20335097.jpg;"statua equestre, bronzi dorati da Cartoceto di Pergola";"";"cavaliere";"RA_2.00";"11 00241602";"PU, Pergola, PergolaPiazza della Repubblica";"convento, provinciale, Convento di S. Giacomo, Piazza della Repubblica, Museo dei Bronzi Dorati e della città di Pergola, sala III";"sec. I a.C. ; 50 a.C. (ca.)  - 30 a.C. (ca.) [bibliografia]";"età tardo repubblicana(bibliografia)";"";"bronzo; fusione a cera persa e doratura a fogliaoro; doratura a foglia";"cm., alt. 210, largh. 83, prof. 220, ";"proprietà Stato, Ministero per i Beni e le Attività Culturali";"Della figura equestre, che doveva differire dalla prima solo per il volto dell'uomo e per la posizione speculare dell'animale, restano poco più che le gambe del cavaliere (con gli stessi calzari patrizi), ed il braccio levato, nonché la testa, le gambe ed altre porzioni del cavallo.";"";"";"reperimento: PU, Pergola, Cartoceto; provenienza: AN, Ancona";"";"";"";"";"";"Stucchi S.(	1960)pp. 7-44; Annibaldi G.(	1965)pp. 53-55; Stucchi S.(	1988)v. 32; Mansuelli G.A.(	1992)pp. 518-520; Alfieri N.(	1992)pp. 521-525; Luni M.(	1992)pp. 526-555; Quiri P.(	1992)pp. 556-559; Stucchi S.(	1992)pp. 560-566; de Marinis G.(	2002)pp. 37-43; Bronzi dorati(	1987); de Marinis G.(	2005)pp. 68-70, n. 36";"statua equestre";"bronzi dorati da Cartoceto di Pergola";"bronzi";"";"PU";"Pergola";"Pergola";"";"";"Piazza della Repubblica";"";"";"";"";"";"R11";"S02";"Compilatore scheda: Pignocchi G.; Funzionario responsabile: Baldelli G.; Trascrizione per informatizzazione: Pignocchi G. (2003); Aggiornamento-revisione: Pignocchi G. (2004); ";"2003";"2004";43.569504;12.835109
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1019086/ICCD10877756_SA%20AN%20335088.jpg;"mosaico, mosaico della Pantera";"";"";"RA_2.00";"11 00241598";"PU, Fano, FanoPiazza 20 Settembre 4";"palazzo, comunale, Palazzo Malatestiano, Piazza 20 Settembre 4, Museo Civico Archeologico Malatestiano";"sec. II d.C. seconda metà; 150 d.C. (ca.)  - 199 d.C. (ca.) [bibliografia]";"età antonina(bibliografia)";"";"tessere bianche e nere";"cm, largh. 7.16, lungh. 5.15, ";"proprietà Ente locale, Comune di Fano";"Nell'emblema centrale rettangolare contornato da una treccia a tre capi è raffigurata una pantera cavalcata da un amorino. Nel tappeto diversi motivi geometrici (triangoli, quadrati, rettangoli) entro i quali sono inseriti motivi di vario genere. Uno dei lati corti termina con una fascia decorata con un motivo a girali d'acanto con protomi di quadrupedi che escono da un calathos costituito da due ordini di foglie al centro del quale emerge un personaggio femminile.";"";"";"reperimento: PU, Fano";"";"";"";"";"";"Battistelli F./ De Sanctis L.(	1984)p. 58; Battistelli F.(	1989)pp. 105-106; Purcaro V.(	1992)pp. 285-289; Purcaro V.(	2005)pp. 302-303, n. 159";"mosaico";"mosaico della Pantera";"rivestimenti musivi";"";"PU";"Fano";"Fano";"";"";"Piazza 20 Settembre 4";"";"";"";"";"";"R11";"S02";"Compilatore scheda: Pignocchi G.; Funzionario responsabile: Baldelli G.; Trascrizione per informatizzazione: Pignocchi G. (2003); Aggiornamento-revisione: Pignocchi G. (2004); ";"2003";"2004";44.188813;10.782584
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1019086/ICCD10877507_SA%20AN%20335029.jpg;"erma bifronte";"";"giovane satiro e vecchio sileno";"RA_2.00";"11 00241599";"PU, Fano, FanoPiazza 20 Settembre 4";"palazzo, comunale, Palazzo Malatestiano, Piazza 20 Settembre 4, Museo Civico Archeologico Malatestiano";"sec. II d.C. fine; 180 d.C. (ca.)  - 199 d.C. (ca.) [bibliografia]";"età tardo antonina/età severiana(bibliografia)";"";"marmo bianco; a tutto tondo";"cm, largh. 24, prof. 15.5, ";"proprietà Ente locale, Comune di Fano";"Giovane satiro con fronte bassa, occhi grandi, naso schiacciato dalle narici larghe, labbre grosse e dischiuse che lasciano intravvedere i denti, mento largo, zigomi prominenti. Capigliatura frontalmente dall'aspetto leonino composta da grossi ciuffi. Sul lato opposto è rappresentato un vecchio sileno. Il cranio è calvo e schiacciato, la fronte bassa; folti boccoli scendono sulle tempie. Gli occhi sono grandi e infossati, sottolineati dalle sopracciglia corrugate. Gli zigomi sono sporgenti; il naso largo e appiattito. Folti baffi coprono la bocca, larga e carnosa; la barba, composta da boccoli calamistrati, simmetricamente disposti ai due lati del volto, scende diritta sul mento. Una fascia cinge la sommità della fronte e scende simmetricamente ai due lati del collo.";"";"";"reperimento: PU, Fano";"";"";"";"";"";"Battistelli F./ De Sanctis L.(	1984)p. 58; Battistelli F.(	1989)pp. 105-106; Ermeti A.L.(	1992)p. 319; Ermeti A.L.(	2005)pp. 216-217, n. 115";"erma bifronte";"";"scultura";"";"PU";"Fano";"Fano";"";"";"Piazza 20 Settembre 4";"";"";"";"";"";"R11";"S02";"Compilatore scheda: Pignocchi G.; Funzionario responsabile: Baldelli G.; Trascrizione per informatizzazione: Pignocchi G. (2003); Aggiornamento-revisione: Pignocchi G. (2004); ";"2003";"2004";44.188813;10.782584
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1019086/ICCD10877736_SA%20AN%20335026.jpg;"statua virile acefala";"";"figura maschile nuda";"RA_2.00";"11 00241588";"PU, Fano, FanoPiazza 20 Settembre 4";"palazzo, comunale, Palazzo Malatestiano, Piazza 20 Settembre 4, Museo Civico Archeologico Malatestiano, sala del Torso";"secc. I-II d.C. fine; 98 d.C. (ca.)  - 117 d.C. (ca.) [bibliografia]";"età traianea(bibliografia)";"";"marmo bianco; a tutto tondo";"cm, alt. 104, ";"proprietà Ente locale, Comune di Fano";"Personaggio virile in nudità eroica con la clamide gettata sulla spalla e sostenuta dal braccio sinistro. La posizione è stante con il peso che ricade sulla gamba destra tesa e con la sinistra flessa.";"";"";"reperimento: PU, Fano";"";"";"";"";"";"Battistelli F./ De Sanctis L.(	1984)p. 47, n. 73; Battistelli F.(	1989)pp.  88 e 94; Sensi L.(	1992)p. 327; Sensi L.(	2002)pp. 92-93; Sensi L.(	2005)pp. 150-151, n. 76";"statua virile acefala";"";"scultura";"";"PU";"Fano";"Fano";"";"";"Piazza 20 Settembre 4";"";"";"";"";"";"R11";"S02";"Compilatore scheda: Pignocchi G.; Funzionario responsabile: Baldelli G.; Trascrizione per informatizzazione: Pignocchi G. (2003); Aggiornamento-revisione: Pignocchi G. (2004); ";"2003";"2004";44.188813;10.782584
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1031788/ICCD11761213_SA%20AN%20251426.jpg;"statuetta votiva";"";"";"RA_2.00";"11 00143478";"PU, PergolaLargo S. Giacomo, 1";"convento, Convento di S. Giacomo, Largo S. Giacomo, 1, Museo dei bronzi dorati e della città di Pergola, magazzino";"sec. V a.C. seconda metà; 449 (ca.)  - 400 (ca.) [analisi stilistica]";"ambito etrusco meridionale(bibliografia)";"";"argilla; a stampo";"cm., alt. 7, largh. 10, ";"proprietà Stato, Ministero per i Beni e le Attività Culturali";"figurina maschile acefala accovacciata, la gamba destra piegata, la sinistra poggiata a terra e piegata anch'essa. Su questa poggia la mano sinistra mentre la destra, mancante, doveva girare intorno al ginocchio destro. Base semicircolare, retro liscio. Impasto rossiccio con inclusioni.";"";"Il tipo del faciullo accovacciato deriva da modelli di ambiente rodio e ha grande fortuna nella plastica greca e magno-greca, dove è rappresentato fin dall'inizio del V sec. a.C. anche nella variante del bambino accovacciato che gioca con un uccello, e conoscerà una particolare diffusione anche nel periodo ellenistico. In ambito etrusco-italico è invece nota la tipologia con tunica a maniche corte e forme piene (Vulci e Tarquinia). Per l'esemplare in questione i confronti più puntuali si hanno con gli ex voto di provenienza veiente della metà del V sec. a.C.";"";"";"";"";"";"";"Comella A.(	1990)p. 48";"statuetta votiva";"";"ex voto fittili";"";"PU";"Pergola";"";"";"";"Largo S. Giacomo, 1";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Belfiore V.; Funzionario responsabile: Benelli E.";"2001";"";43.551637;12.836739
